"","Progeny","CWT_WEO","CCT_WEO","CAWT_WEO","MotherID","FatherID","CWT_SAL1","CCT_SAL1","CAWT_SAL1","CWT_SAL2","CCT_SAL2","CAWT_SAL2"
"325","fAXei3sLG1",118,4,29.5,"Cr6mrdgibP","Hpkn8ytvLF",247.825,13,18.7827597866667,339.729166666667,15.5833333333333,21.8166559866667
"326","W3lwyC9Wz6",216.4,7,30.9142857142857,"Cr6mrdgibP","Hpkn8ytvLF",451.94,17.4166666666667,25.54382182,384.949166666667,15.25,25.2321540066667
"327","ByssL77zwx",212.7,9,23.6333333333333,"Cr6mrdgibP","aYPWOlVSjP",309.5475,17,18.0909920333333,125.704166666667,8,15.8555961966667
"328","xZ632CvoGX",1389.8,80,17.3725,"Cr6mrdgibP","aYPWOlVSjP",722.678333333334,31.4166666666667,23.1635189733333,628.92,30.25,20.4268410866667
"329","zHmIMuoCFH",203,6,33.8333333333333,"Cr6mrdgibP","aYPWOlVSjP",791.773333333334,25.75,31.1441291166667,552.188333333333,20.0833333333333,27.82492752
"330","RwDCEjN8fu",0,0,NA,"Cr6mrdgibP","aYPWOlVSjP",192.526666666667,9.16666666666667,20.9770573933333,224.419166666667,10.4166666666667,21.2294772633333
"331","u2OvnW3rmM",0,0,NA,"Cr6mrdgibP","aYPWOlVSjP",376.873333333333,13.25,28.2525953833333,512.333333333333,19.75,25.8230694466667
"332","KMUhqYMNcT",860.2,40,21.505,"Cr6mrdgibP","aYPWOlVSjP",575.5,20.5,28.05138426,589.513333333333,22.8333333333333,26.51065466
"333","rPwOKOgZgz",687.1,25,27.484,"Cr6mrdgibP","aYPWOlVSjP",1062.56333333333,28.6666666666667,37.1546361566667,774.381666666667,22.9166666666667,33.6986114233333
"334","uJZUn76nCN",388.2,13,29.8615384615385,"Cr6mrdgibP","aYPWOlVSjP",673.356666666667,22.4166666666667,29.7486184933333,610.309166666667,21.0833333333333,29.06237619
"335","Ku4wNJoGGb",67,4,16.75,"Cr6mrdgibP","7iBAbH6Nzf",260.486666666667,28.4166666666667,9.35503327966667,262.116666666667,35.0833333333333,7.46067216633333
"336","qi1WbPPrPN",306.4,29,10.5655172413793,"Cr6mrdgibP","7iBAbH6Nzf",212.6575,19.1666666666667,10.8628624143333,168.151666666667,21.75,7.903268639
"337","pbmGT0VBlN",49.1,2,24.55,"Cr6mrdgibP","7iBAbH6Nzf",148.260833333333,10.4166666666667,13.8138990066667,129.338055555556,11.5277777777778,11.585390066
"338","z9wFFfDRQD",535.799999999999,55,9.74181818181816,"Cr6mrdgibP","7iBAbH6Nzf",478.4925,47.4166666666667,10.130123704,282.446666666667,32.0833333333333,8.866741626
"339","5m6DQEa5X1",431.6,42,10.2761904761905,"Cr6mrdgibP","7iBAbH6Nzf",70.2058333333334,6.08333333333334,10.728809524,172.825833333333,17,10.646745148
"340","DUC7e9LkeA",0,0,NA,"Cr6mrdgibP","7iBAbH6Nzf",88.2466666666667,7.83333333333334,11.719939394,150.008333333333,16.5,9.08289243933334
"341","Afif6NBw6Q",445.7,36,12.3805555555556,"Cr6mrdgibP","7iBAbH6Nzf",297.326666666667,28.8333333333333,10.260189369,269.511666666667,22,12.2631253166667
"342","okd4Cm3Oq0",584,30,19.4666666666667,"inQ5IDMeqY","4UvNz6j0f2",419.314166666667,25.5,16.48880155,344.568333333333,23.1666666666667,14.94115843
"343","Md64XDx6ea",767.5,39,19.6794871794872,"inQ5IDMeqY","4UvNz6j0f2",462.8238889,30.4166666666667,15.14201638,NA,NA,NA
"345","X0lwrDnqpC",713.3,38,18.771052631579,"inQ5IDMeqY","4UvNz6j0f2",600.2063889,27.1666666666667,22.3935246166667,422.443333333333,25.0833333333333,16.9697115966667
"346","HxCKUx2sBw",777.1,31,25.0677419354839,"inQ5IDMeqY","4UvNz6j0f2",505.598333333333,18.5,27.7406254033333,446.713333333333,23.1666666666667,19.3443315333333
"347","873Lq3TZnv",1039.1,51,20.3745098039216,"inQ5IDMeqY","4UvNz6j0f2",933.835,49.75,18.8446239233333,578.448333333333,36.5833333333333,15.8231350566667
"348","zWIa2KEh2R",261.9,13,20.1461538461538,"inQ5IDMeqY","4UvNz6j0f2",636.605833333334,32.25,20.00349491,420.1175,25.8333333333333,16.6013660166667
"349","hej0etmAGh",321.1,15,21.4066666666667,"inQ5IDMeqY","4UvNz6j0f2",658.8975,47,14.1199340633333,497.095277777778,37.25,13.30412421
"350","RzFUSDtdnH",175.2,8,21.9,"inQ5IDMeqY","fuSIkHAJnC",260.549166666667,24.1666666666667,10.8264843406667,NA,NA,NA
"351","OMooSEGGYc",799.9,39,20.5102564102564,"inQ5IDMeqY","fuSIkHAJnC",592.480833333333,28.5833333333333,20.7646386633333,391.013611111111,21.25,18.3861893033333
"352","GEcbg7Y2KV",287.4,19,15.1263157894737,"inQ5IDMeqY","fuSIkHAJnC",152.468333333333,12.1666666666667,13.0076083933333,85.0366666666667,7.5,10.1665630966667
"353","uQWVd9f5R2",419.7,39,10.7615384615385,"inQ5IDMeqY","fuSIkHAJnC",236.6761111,17.3055555566667,13.90010281,NA,NA,NA
"354","crEO988SDt",834.399999999999,53,15.7433962264151,"inQ5IDMeqY","aYPWOlVSjP",788.74,47.4166666666667,16.7351550733333,NA,NA,NA
"355","A4Ae3le1cW",882.2,41,21.5170731707317,"inQ5IDMeqY","aYPWOlVSjP",880.47916665,42.666666665,21.06073302,NA,NA,NA
"356","xgDBAOA5po",860.7,46,18.7108695652174,"inQ5IDMeqY","aYPWOlVSjP",768.676666666667,39.5833333333333,19.6352205166667,473.83,29.3333333333333,16.1886374533333
"357","44t2BlMPVF",643.7,45,14.3044444444444,"inQ5IDMeqY","aYPWOlVSjP",629.086666666667,32,19.68094419,498.048333333333,26.0833333333333,19.2762023633333
"358","XS9K4pgP6o",559.8,31,18.058064516129,"inQ5IDMeqY","aYPWOlVSjP",378.2775,29.1666666666667,12.9208398566667,234.125833333333,14.9166666666667,15.5243135533333
"359","CkpqdrAF8u",786.4,44,17.8727272727273,"inQ5IDMeqY","aYPWOlVSjP",777.434166666666,46.5833333333333,16.8158150066667,361.850833333333,21.25,17.0759392266667
"360","Bhfi4eA3l1",1006,43,23.3953488372093,"inQ5IDMeqY","aYPWOlVSjP",714.3,30.4166666666667,23.4833331133333,547.995833333333,25.6666666666667,21.2956675166667
"361","BzcsF53AOk",989.3,52,19.025,"inQ5IDMeqY","aYPWOlVSjP",661.564166666667,36.4166666666667,18.1697809366667,513.1925,27.5,18.85197958
"362","AXX7t1ewXM",1006.6,33,30.5030303030303,"RyuP7vpxrL","52QKSimTco",1020.49833333333,41.5833333333333,24.5588524933333,730.538055555556,33.5555555555556,21.6179291333333
"363","auSvgiyVp1",0,0,NA,"RyuP7vpxrL","52QKSimTco",132.995833333333,11.5,10.8686335056667,69.7958333333333,6.16666666666667,10.8951805556667
"364","G7isxoanG4",174.2,5,34.84,"RyuP7vpxrL","52QKSimTco",709.576666666667,25.8333333333333,27.5447798266667,464.166666666667,21.75,21.33292877
"365","sy4AEm1CyW",848.1,33,25.7,"RyuP7vpxrL","52QKSimTco",911.383333333333,48.75,18.7753893033333,736.6325,41.4166666666667,17.73928001
"366","OrFWnDdVMY",1024.5,63,16.2619047619048,"RyuP7vpxrL","52QKSimTco",916.294166666667,59.25,15.5634762266667,760.535,55.8333333333333,13.6204496266667
"367","5PLGIwwvqv",631.5,24,26.3125,"RyuP7vpxrL","52QKSimTco",964.5375,49.5833333333333,19.6297629433333,785.25,40.5,19.6261197966667
"368","n95dryxuYR",734.9,32,22.965625,"RyuP7vpxrL","52QKSimTco",1010.88416666667,45.6666666666667,21.8313291833333,700.744166666667,32.5,21.51091177
"369","KGsUDObyZA",549.1,32,17.159375,"RyuP7vpxrL","52QKSimTco",421.105,31.6666666666667,13.21187526,331.195833333333,23.5833333333333,14.0007770866667
"370","IMJIBLQ6C7",720.5,34,21.1911764705882,"RyuP7vpxrL","1MNP3T7ww2",641.735,29.0833333333333,22.14427643,446.575,22.75,19.4464711233333
"371","9ZjOvpgEzo",961.1,50,19.222,"RyuP7vpxrL","1MNP3T7ww2",994.579166666666,46.0833333333333,21.68906636,670.494166666667,33.4166666666667,20.0974405266667
"372","v17uidgBBo",1069.2,38,28.1368421052632,"RyuP7vpxrL","1MNP3T7ww2",1421.20833333333,54.5,26.1614055766667,866.581666666667,37.8055555555556,23.0005196733333
"373","JYWR8NTD7K",300.9,13,23.1461538461538,"RyuP7vpxrL","1MNP3T7ww2",254.669166666667,22.4166666666667,11.40600456,149.866666666667,16.1666666666667,9.16531926533333
"374","2GC8zqhZsI",995.4,48,20.7375,"RyuP7vpxrL","1MNP3T7ww2",617.21,27.1666666666667,22.75653276,685.959166666667,36.25,18.9245924
"375","dsFr3F7Pt0",716.9,29,24.7206896551724,"RyuP7vpxrL","1MNP3T7ww2",740.245833333334,40.75,18.12043477,412.643333333333,26,15.7628487
"376","R6hG2RXKne",1019.3,46,22.1586956521739,"RyuP7vpxrL","1MNP3T7ww2",967.430833333334,40.4166666666667,24.38124201,784.466666666667,34.75,22.76341525
"377","lJWdwuidqm",383.7,14,27.4071428571429,"RyuP7vpxrL","1MNP3T7ww2",824.2425,30.8333333333333,26.73028801,535.283333333333,23.6666666666667,22.60317916
"378","N362HsjsVQ",0,0,NA,"RyuP7vpxrL","4UvNz6j0f2",1120.94083333333,40.5833333333333,27.8976453933333,818.0675,33.8333333333333,23.9853346266667
"379","4qQILATlLQ",345.9,24,14.4125,"RyuP7vpxrL","4UvNz6j0f2",149.8475,16.75,9.05443695666666,173.4025,14.25,12.3214865326667
"380","c5G6OjGztx",685.599999999999,36,19.0444444444444,"RyuP7vpxrL","4UvNz6j0f2",441.928333333333,18.0833333333333,24.69686425,547.208333333333,27.8333333333333,19.9217208566667
"381","vmy7JRc7v2",167.2,6,27.8666666666667,"RyuP7vpxrL","4UvNz6j0f2",136.338333333333,15.4166666666667,8.91515340933333,99.27,11.3333333333333,8.31391059333334
"382","9fBDgOE6r9",212.1,12,17.675,"RyuP7vpxrL","mpcNtDuFer",462.4725,35.25,13.0797703666667,318.23,29.6666666666667,10.9075562723333
"383","dGCyPaobK8",1005.2,52,19.3307692307692,"RyuP7vpxrL","mpcNtDuFer",758.6625,46.5833333333333,16.2769361433333,720.82,42.25,17.1633404633333
"384","0bnyPqG8ET",678.6,27,25.1333333333333,"RyuP7vpxrL","mpcNtDuFer",532.359166666667,30.75,17.3692221866667,578.133333333333,32.5833333333333,17.7232380133333
"385","ZzlkFyieyW",47.9,7,6.84285714285714,"RyuP7vpxrL","mpcNtDuFer",113.001666666667,10.2222222223333,11.07610879,188.495,21,9.09138431366667
"386","ZeVH2Tu1BL",235.1,16,14.69375,"RyuP7vpxrL","mpcNtDuFer",163.0625,13,12.19025108,167.285,14.3333333333333,11.963845288
"387","s1nye7jYfI",865.499999999999,59,14.6694915254237,"RyuP7vpxrL","mpcNtDuFer",738.161666666667,41.5833333333333,17.7368370566667,547.1625,35.9166666666667,15.2919980966667
"388","aeKa7mWWqK",201,14,14.3571428571429,"RyuP7vpxrL","mpcNtDuFer",241.6575,24.6666666666667,9.76522737500001,180.3025,21,8.585833333
"389","Pvl1jm3QX9",133.8,10,13.38,"RyuP7vpxrL","mpcNtDuFer",99.3916666666666,8.91666666666667,11.4597815766667,80.9408333333333,7.58333333333333,10.6062222233333
"390","zH75Gig2qI",710,35,20.2857142857143,"RyuP7vpxrL","fuSIkHAJnC",496.56,29.25,16.9988594866667,426.02,26.4166666666667,16.1906789466667
"391","BmVGTUL0g0",40.7,2,20.35,"RyuP7vpxrL","fuSIkHAJnC",428.220833333333,44.9166666666667,9.52981877166667,188.845833333333,21.5833333333333,8.80787200933334
"392","QokAzHQFHd",397,12,33.0833333333333,"RyuP7vpxrL","fuSIkHAJnC",359.193333333333,13,27.0194554333333,404.4025,16.1666666666667,24.40727344
"393","sn6Z3SG2Q6",777.3,30,25.91,"RyuP7vpxrL","fuSIkHAJnC",689.348333333333,27.4166666666667,25.1910103633333,547.024166666667,27,20.1563870766667
"394","7W2RvqY7qS",609.4,31,19.658064516129,"RyuP7vpxrL","fuSIkHAJnC",500.025833333333,29.25,17.1572678333333,527.74,27.8333333333333,19.0142264766667
"395","bKBTufQnSs",1043.6,57,18.3087719298246,"RyuP7vpxrL","fuSIkHAJnC",538.874166666667,31.9166666666667,16.7448977366667,501.895833333333,34.0833333333333,14.6352800166667
"396","ddC7waPnD4",914,46,19.8695652173913,"RyuP7vpxrL","fuSIkHAJnC",869.491666666667,50.3333333333333,17.2839061866667,612.725833333334,35.6666666666667,17.14673633
"397","KsmxH5DuNj",1011.6,38,26.6210526315789,"RyuP7vpxrL","fuSIkHAJnC",721.278333333334,33.1666666666667,21.9099504266667,657.465,36.9166666666667,17.79228777
"398","UBTqjqPeNN",683.9,22,31.0863636363636,"RyuP7vpxrL","Qbu6oxYtP9",780.308333333333,29.5833333333333,26.3376015533333,696.1425,34.0833333333333,20.4321105533333
"399","Nf7a2By6OV",703.4,31,22.6903225806452,"RyuP7vpxrL","Qbu6oxYtP9",685.101666666667,29.6666666666667,23.0453199,480.346666666667,24.3333333333333,19.6316475366667
"400","KvaIzoTz4e",669.5,24,27.8958333333333,"RyuP7vpxrL","Qbu6oxYtP9",799.341666666667,35.3333333333333,22.5946910866667,732.879166666667,31.75,23.05583029
"401","u4fG5zoR4v",450.3,18,25.0166666666667,"RyuP7vpxrL","Qbu6oxYtP9",511.646666666667,23.6666666666667,21.6775300233333,399.915833333333,21.25,18.8026437933333
"402","tfmyHG5HYZ",602.7,28,21.525,"RyuP7vpxrL","Qbu6oxYtP9",719.548333333334,30,23.68457881,609.795,31.8333333333333,18.9844286866667
"403","cKyW8JDD5A",670.2,33,20.3090909090909,"RyuP7vpxrL","Qbu6oxYtP9",589.416666666667,35.1666666666667,17.0232213433333,573.831666666667,38.0833333333333,15.1324653733333
"404","adwxdVH9tE",409.2,13,31.4769230769231,"RyuP7vpxrL","Qbu6oxYtP9",501.823333333333,18.5,27.1332042,314.396666666667,14.1666666666667,22.4082327466667
"405","V3piNje0A1",549.2,18,30.5111111111111,"RyuP7vpxrL","Qbu6oxYtP9",697.963333333333,34.8333333333333,19.9968166333333,685.123611111111,36.4722222222222,18.6913329933333
"406","aNMtK1wsXf",888.6,42,21.1571428571429,"RyuP7vpxrL","Hpkn8ytvLF",591.809166666667,25.8333333333333,22.9738923366667,533.013333333333,29,18.4021799733333
"407","1zZSRTTu5M",0,0,NA,"RyuP7vpxrL","Hpkn8ytvLF",293.929166666667,27.3333333333333,10.9327774576667,229.095833333333,24.1666666666667,9.53279787133334
"408","LRbmhGUog8",293.2,11,26.6545454545455,"RyuP7vpxrL","Hpkn8ytvLF",541.186666666667,25.25,21.3832255733333,313.518333333333,15.8333333333333,20.2597967533333
"409","ZBXuIzVGbl",834.9,42,19.8785714285714,"RyuP7vpxrL","Hpkn8ytvLF",472.909166666667,26.6666666666667,17.83230408,524.974166666667,31.8333333333333,16.4572760566667
"410","0WB4xPuXOI",616.499999999999,25,24.66,"RyuP7vpxrL","Hpkn8ytvLF",694.573333333333,28.0833333333333,24.80985949,445.6525,23.75,19.03218782
"411","rlZUymN9Li",565.5,14,40.3928571428571,"RyuP7vpxrL","Hpkn8ytvLF",770.405,36.25,21.4046688366667,586.629166666667,34.9166666666667,16.81246753
"412","HU3eBQALEe",664.7,32,20.771875,"RyuP7vpxrL","Hpkn8ytvLF",982.038333333334,55.6666666666667,17.8101853333333,493.153333333333,31.6666666666667,15.6445834133333
"413","8wgXgSoSvs",0,0,NA,"RyuP7vpxrL","Hpkn8ytvLF",777.4875,35.0833333333333,22.2218651133333,630.735,32.3333333333333,19.5975397566667
"414","ESqQeC4HjF",826.2,41,20.1512195121951,"RyuP7vpxrL","aYPWOlVSjP",645.8925,31.75,20.32457927,584.6025,31.3333333333333,18.6559971933333
"415","syNL35az5i",511.3,25,20.452,"RyuP7vpxrL","aYPWOlVSjP",930.829166666667,47.5833333333333,19.4704214566667,544.8175,31.9166666666667,16.9740411
"416","xIti9VLrNJ",761,48,15.8541666666667,"RyuP7vpxrL","aYPWOlVSjP",646.17,34.8333333333333,18.5338427233333,415.026666666667,28.25,14.56783872
"417","jfnpAXkFJL",767.6,40,19.19,"RyuP7vpxrL","aYPWOlVSjP",547.871666666667,32.75,16.9601844366667,490.823333333333,34.25,14.5463078066667
"419","BHlVRPQIA3",1227.5,84,14.6130952380952,"RyuP7vpxrL","aYPWOlVSjP",837.745833333334,59.0833333333333,14.1166108966667,638.635,49.3333333333333,12.9522987933333
"420","qLzDocgY3J",585.4,23,25.4521739130435,"RyuP7vpxrL","aYPWOlVSjP",1027.65333333333,46.25,22.21415947,471.000833333333,27.4166666666667,17.1744639266667
"421","sl9hZSOnqE",810.6,38,21.3315789473684,"RyuP7vpxrL","aYPWOlVSjP",918.6575,46.9166666666667,19.5762712933333,465.449166666667,28.5,16.5567772266667
"422","rj0091ry5X",0,0,NA,"RyuP7vpxrL","7iBAbH6Nzf",34.7608333333334,1.25,18.704642855,27.15,1.97222222222222,12.98546032
"423","fugtALfbhp",86.2,5,17.24,"RyuP7vpxrL","7iBAbH6Nzf",60.2158333333333,4.33333333333333,9.508045112,30.8658333333333,2.41666666666667,14.2531944466667
"424","wmULYOoV78",0,0,NA,"RyuP7vpxrL","7iBAbH6Nzf",75.2516666666668,6.58333333333334,11.70553149,26.5716666666667,3,9.51019841366667
"425","F7BwLR1nmF",0,0,NA,"RyuP7vpxrL","7iBAbH6Nzf",26.9441666666667,1.91666666666667,11.1456078433333,5.41944444444444,0.194444444444444,26.55
"426","GrLCRNSL5K",0,0,NA,"RyuP7vpxrL","7iBAbH6Nzf",96.6858333333333,4.08333333333333,17.99,22.8441666666667,1.88888888888889,11.937
"427","V3bByhPSpj",0,0,NA,"RyuP7vpxrL","7iBAbH6Nzf",46.325,5.16666666666667,12.0124317456667,13.8777777777778,2.11111111111111,6.8975641025
"428","41XPHzg6NT",0,0,NA,"RyuP7vpxrL","7iBAbH6Nzf",164.655,12.4166666666667,12.3889721923333,99.3791666666667,7.33333333333333,12.4949100546667
"429","7xYu5rVuea",0,0,NA,"RyuP7vpxrL","7iBAbH6Nzf",130.758333333333,11.9166666666667,10.0576033766667,85.82,11.4166666666667,7.46331216933333
"430","lhOjzwGE6T",1063.3,38,27.9815789473684,"HeFelx3NgU","52QKSimTco",954.741666666666,31.6666666666667,30.3339051833333,849.688333333334,32.8333333333333,25.7669414966667
"431","X26zi0SGPV",1156.6,49,23.6040816326531,"HeFelx3NgU","52QKSimTco",1111.5025,44.1666666666667,25.22815993,845.731666666667,36.6666666666667,23.22206504
"432","WMjuEB4C5P",1367.2,49,27.9020408163265,"HeFelx3NgU","52QKSimTco",1098.615,32.9166666666667,33.2495818833333,949.185,29.25,32.2834185466667
"433","y2GwPNBRy8",908.7,44,20.6522727272727,"HeFelx3NgU","52QKSimTco",650.498333333334,28.8333333333333,22.8486637266667,351.9475,16.25,21.8520983133333
"434","bk02pbgXvl",1259.9,45,27.9977777777778,"HeFelx3NgU","52QKSimTco",1136.75166666667,35.9166666666667,31.6488146233333,836.090833333333,26.0833333333333,31.9489164066667
"435","9tlGe0pMQu",939.3,43,21.8441860465116,"HeFelx3NgU","52QKSimTco",776.200833333334,32.75,23.6573077666667,633.128333333333,25,25.1828633133333
"436","Vu1sVReqAm",1212.3,42,28.8642857142857,"HeFelx3NgU","52QKSimTco",1315.74916666667,49.25,26.77343562,723.095833333333,30.6666666666667,23.6846211733333
"437","MWKx8Pizmr",1200.4,53,22.6490566037736,"HeFelx3NgU","52QKSimTco",657.009166666667,28.5,22.7642369766667,648.8575,31.5833333333333,20.5820605766667
"438","azfk8Yr2Cx",1456,59,24.6779661016949,"HeFelx3NgU","1MNP3T7ww2",1329.49833333333,45.75,29.0612367333333,667.755,26.5833333333333,24.95733027
"439","XOD1DiMl2h",1334.7,59,22.6220338983051,"HeFelx3NgU","1MNP3T7ww2",893.855555566667,34.36111111,25.9904511433333,723.063333333334,29,24.9871873433333
"440","vcXeiDCATP",136.4,5,27.28,"HeFelx3NgU","1MNP3T7ww2",568.791666666667,26.1666666666667,21.8737174066667,535.236666666667,22.4166666666667,23.8677851066667
"441","XF7UTDRguN",958.5,36,26.625,"HeFelx3NgU","1MNP3T7ww2",1156.45583333333,40.5833333333333,28.60003705,774.577222222222,29.25,26.49583684
"442","npQJNtW4mV",903.4,30,30.1133333333333,"HeFelx3NgU","1MNP3T7ww2",795.8025,28.5833333333333,28.1490306566667,658.495833333334,22.25,29.58172641
"443","xxpmkPqW2a",0,0,NA,"HeFelx3NgU","1MNP3T7ww2",566.2075,21.5,26.5185549233333,656.816666666667,30,21.88274592
"444","tpbIufBG4n",1020.9,42,24.3071428571429,"HeFelx3NgU","1MNP3T7ww2",938.028333333334,30,31.1339685333333,788.27,28.25,27.59430695
"445","w8oVFsYCwd",952.7,37,25.7486486486487,"HeFelx3NgU","1MNP3T7ww2",807.22,37.3333333333333,21.60328197,706.833333333333,30,23.60581347
"446","QwryLmSOtB",904.2,42,21.5285714285714,"HeFelx3NgU","4UvNz6j0f2",622.495,22.1666666666667,28.4193140666667,702.099166666667,29.5833333333333,23.83636356
"448","YW9SXRqKCe",822.1,34,24.1794117647059,"HeFelx3NgU","4UvNz6j0f2",515.629166666667,19.3333333333333,26.24729773,557.236666666667,23.3333333333333,23.7624353266667
"449","01kGJJQgt2",633.4,30,21.1133333333333,"HeFelx3NgU","4UvNz6j0f2",517.04,25.5,20.39061187,448.4275,23.8333333333333,18.8691583966667
"450","aCSvXiUams",839.6,46,18.2521739130435,"HeFelx3NgU","4UvNz6j0f2",638.51,33.25,19.1454604033333,510.726666666667,27.1666666666667,18.8736509833333
"451","8wqPUfGuCS",777.7,28,27.775,"HeFelx3NgU","4UvNz6j0f2",614.021666666666,21.6666666666667,28.3539534966667,756.594444444445,25.7777777777778,29.4841312733333
"452","Iw40QudjNG",692.5,23,30.1086956521739,"HeFelx3NgU","4UvNz6j0f2",824.594166666667,28.0833333333333,30.0220654766667,658.188333333334,23.75,27.6695644333333
"453","Tu1bQgFwTm",854.7,32,26.709375,"HeFelx3NgU","4UvNz6j0f2",678.8475,23.9166666666667,28.34441818,705.396666666667,28.3333333333333,24.9682542066667
"454","ZAbVG4SHUr",569.3,26,21.8961538461538,"HeFelx3NgU","4UvNz6j0f2",656.693333333333,29.9166666666667,22.0363946866667,522.494166666667,27.8333333333333,18.7676266766667
"455","jFwKgLvgBg",559.3,29,19.2862068965517,"HeFelx3NgU","mpcNtDuFer",522.0225,30.8333333333333,17.2136831833333,530.3425,27.75,19.14537488
"456","EsUI2oMrEC",562.2,22,25.5545454545455,"HeFelx3NgU","mpcNtDuFer",518.905,19.5833333333333,26.5357779033333,391.4125,16.4166666666667,24.04772175
"457","FwwVNBesP9",826.9,35,23.6257142857143,"HeFelx3NgU","mpcNtDuFer",708.319166666667,27,26.9991153333333,535.355833333333,22.25,24.2864335066667
"458","tOatvz9pby",682.1,30,22.7366666666667,"HeFelx3NgU","mpcNtDuFer",482.211666666667,19.6666666666667,24.25495285,467.749444444445,19.2777777777778,24.5674779433333
"459","cCKDErwVil",581.2,18,32.2888888888889,"HeFelx3NgU","mpcNtDuFer",708.125833333334,21.5833333333333,33.7067366933333,721.69,25.5833333333333,28.3375322566667
"460","Q6kKXomqzo",126.9,8,15.8625,"HeFelx3NgU","mpcNtDuFer",631.728333333333,24.3333333333333,26.1742681333333,736.823333333333,30.75,23.8816609766667
"461","6dmbSkSnE1",211.6,10,21.16,"HeFelx3NgU","mpcNtDuFer",558.888333333333,20.25,27.5409109766667,456.62,21.6666666666667,21.0967507533333
"462","Uzk3ElUqsS",777.7,31,25.0870967741936,"HeFelx3NgU","mpcNtDuFer",727.4625,27.3333333333333,26.65933772,560.9025,22.5,24.9511238766667
"463","fIFmJfZqBC",633.3,30,21.11,"HeFelx3NgU","fuSIkHAJnC",512.175833333333,21,24.5093476633333,561.4325,23.5,23.97776936
"464","TzcxIvSSpX",372.6,13,28.6615384615385,"HeFelx3NgU","fuSIkHAJnC",759.905,27.6666666666667,27.5412955433333,702.215833333333,27.4166666666667,25.5092123866667
"465","1KOcyPYQQ8",776.9,32,24.278125,"HeFelx3NgU","fuSIkHAJnC",564.330833333333,20.9166666666667,26.9320283266667,510.938333333333,21.5833333333333,23.61314252
"466","zcK6GHZtDS",704.7,29,24.3,"HeFelx3NgU","fuSIkHAJnC",904.970833333333,34.25,26.5199086266667,794.596666666667,37.3333333333333,21.3418211566667
"467","FtrqHi9yY4",347.5,10,34.75,"HeFelx3NgU","fuSIkHAJnC",417.408333333333,15.75,26.3729884266667,493.405,20.5833333333333,23.90057582
"468","wxYKlSLFKx",990.6,34,29.1352941176471,"HeFelx3NgU","fuSIkHAJnC",577.838333333333,25.1666666666667,22.98447203,755.5375,26.1666666666667,29.0377975933333
"469","BMd4nsi4o2",797.4,36,22.15,"HeFelx3NgU","fuSIkHAJnC",368.568333333333,14.4166666666667,26.07371292,455.170833333333,18.8333333333333,24.1090079433333
"470","7X38CoMLs7",119.8,5,23.96,"HeFelx3NgU","fuSIkHAJnC",636.256666666667,26.5,24.0617084066667,475.52,21.6666666666667,22.0890403533333
"471","RPvajhIvL9",646,20,32.3,"HeFelx3NgU","Qbu6oxYtP9",631.374166666667,20.0833333333333,31.1516348833333,474.185,15.25,31.2647000533333
"472","6BeqUiJc93",1012.9,34,29.7911764705882,"HeFelx3NgU","Qbu6oxYtP9",879.878333333334,24.5,35.9968191733333,655.694166666667,21.5833333333333,30.6451550933333
"473","tDXtNFE6DY",662.1,21,31.5285714285714,"HeFelx3NgU","Qbu6oxYtP9",467.079166666667,14.5833333333333,31.9411659433333,294.221666666667,11.1666666666667,26.4399365733333
"474","pX94kB7WR5",1166.2,58,20.1068965517241,"HeFelx3NgU","Qbu6oxYtP9",691.459166666666,25.5,27.1205925066667,494.190833333333,21.5833333333333,23.0748070466667
"475","Im9KgaOpnC",1515.4,54,28.062962962963,"HeFelx3NgU","Qbu6oxYtP9",1110.945,33.6666666666667,33.14310488,637.833333333333,21.3333333333333,30.03069331
"476","VCO8IHpV28",149.1,5,29.82,"HeFelx3NgU","Qbu6oxYtP9",376.309166666667,11,34.2003218733333,191.971666666667,5.75,33.2722960366667
"477","7DadHlgBb2",1159.5,39,29.7307692307692,"HeFelx3NgU","Qbu6oxYtP9",1173.32666666667,40.5,29.0109802533333,757.091666666667,27.3333333333333,27.6768285966667
"478","n1pznwY3w8",947.8,44,21.5409090909091,"HeFelx3NgU","Qbu6oxYtP9",1163.688889,47.5277777766667,24.50627848,619.1625,29.8333333333333,20.8124496866667
"479","x14qUgEopq",388.6,15,25.9066666666667,"HeFelx3NgU","Hpkn8ytvLF",315.605,14.1666666666667,22.00766234,384.495,17.4166666666667,22.0976949033333
"480","T0Iuw7cQf4",475.6,17,27.9764705882353,"HeFelx3NgU","Hpkn8ytvLF",265.919166666666,12.75,20.2653573233333,329.635833333333,13.5,24.2571284366667
"481","l1Fh9fYZox",684.9,34,20.1441176470588,"HeFelx3NgU","Hpkn8ytvLF",578.531666666667,31.9166666666667,18.1562786666667,490.7225,26.1666666666667,18.7199674
"482","PWPHM2svxu",512.4,26,19.7076923076923,"HeFelx3NgU","Hpkn8ytvLF",501.595833333334,22.3333333333333,22.3395653533333,433.7575,19.75,21.8776894966667
"483","l68ijWrekk",643.2,35,18.3771428571429,"HeFelx3NgU","Hpkn8ytvLF",589.535,34.6666666666667,17.0051748966667,509.053333333333,27.25,18.65925904
"484","Gv1hHiQ4fv",966.5,41,23.5731707317073,"HeFelx3NgU","Hpkn8ytvLF",919.829166666667,34,26.66582866,551.265833333333,22.5,24.4548307033333
